Eco_code,A_org,A_new,A_annual,A_permanent,A_pasture,A_urban,A_ext_forest,A_int_forest,p_annual,p_permanent,p_pasture,p_urban,p_ext_forest,p_int_forest
AT0712,709162792959.20,80612113402.20,60863911030.21,3565359217.69,170341608390.10,4582451653.00,281887572007.19,107309777258.81,0.09683214577558520,0.00567234963488754,0.27100695923223900,0.00729050465147805,0.44847230489968900,0.17072573580612100
AT0713,3058987625329.48,378018669247.48,487542154767.64,26962485785.36,2152487837987.00,3804283474.00,9847775931.35,324418136.65,0.18185296538462800,0.01005699291078700,0.80287682298741400,0.00141899571995031,0.00367321520415477,0.00012100779306552
AT0714,18167723601.69,20366451.79,2732717593.06,409656197.94,14305735180.70,0.00,694227849.05,5020329.15,0.15058487968737200,0.02257387643582020,0.78830956279376600,0.00000000000000000,0.03825503864377120,0.00027664243927037
AT0715,1054930859810.56,827387104.06,25328660090.05,868537131.85,1004231123877.00,4171728208.60,18692895637.38,810527761.62,0.02402862787750380,0.00082395813536312,0.95268742574061700,0.00395760787874907,0.01773345418299750,0.00076892618476977
AT0716,227982061375.00,4388121758.80,71848202276.57,10484027700.73,128750768022.40,4299018532.50,8045435732.50,166487351.50,0.32133340644161700,0.04688869348928280,0.57582405070281100,0.01922690096108720,0.03598235151772150,0.00074459688748034
AT0717,223590545207.17,12729032.37,67717025400.39,2145844465.61,141804815020.00,1479962163.80,10078175323.77,351993801.23,0.30287900006790600,0.00959775214877690,0.63425261703572900,0.00661944994866092,0.04507681261135810,0.00157436818756957
AT0718,571891480695.70,21660570085.00,3602376405.06,401328577.04,94022573306.40,7204632322.20,13432013616.52,431567986383.48,0.00654702659481743,0.00072938209995454,0.17087839213185000,0.01309383421262830,0.02441159403715740,0.78433977092359300
AT0719,410115439495.31,567714843.70,49126388825.12,1058245598.09,290935206611.00,2311592278.40,65738680463.94,377610875.06,0.11995278173481400,0.00258393719312165,0.71038169448625300,0.00564425618617806,0.16051531117615300,0.00092201922348066
AT0721,164745077157.60,2518651205.40,93973052904.75,26667624292.65,30201750804.90,2496587548.90,8416697455.53,470712945.47,0.57927093168187400,0.16438520503747100,0.18617035188705300,0.01538952445167980,0.05188240698842480,0.00290157995349716
AT0722,1642133249191.80,626268392.60,710310440420.31,45353426766.19,745417905951.70,4796299397.00,132724406371.53,2904501892.47,0.43271850118754000,0.02762914035498400,0.45410583973805500,0.00292188790733307,0.08085521896892190,0.00176941184316666
AT0723,413943296922.10,25908672487.00,4651265785.44,627039637.66,224755083203.60,3421563901.40,87870057068.15,66709614838.85,0.01198672874157690,0.00161593733695710,0.57921399032572900,0.00881767678949039,0.22644901133777700,0.17191665546847000
AT0724,35728696660.89,1844012489.74,82287664.02,875347.47,31165762856.50,0.00,2632237259.72,3521043.44,0.00242846188578608,0.00002583313050955,0.91975957925666000,0.00000000000000000,0.07768221319172130,0.00010391253532262
AT0725,472619195362.00,3982489927.80,114663155698.79,4669825573.41,322527780269.00,1358612055.00,24167521843.45,1249809994.55,0.24467386862612800,0.00996470297623082,0.68822560531226900,0.00289907307568071,0.05156984410997400,0.00266690589971720
AT0726,265922926007.00,4542567352.00,15205470547.34,772010884.86,216003055456.80,0.00,29218989806.56,180831959.44,0.05817373051893710,0.00295359180327660,0.82639359961207200,0.00000000000000000,0.11178724352859200,0.00069183453712181
AT0801,26229444103.43,3657475301.00,0.00,0.00,21822653096.83,749315705.60,0.00,0.00,0.00000000000000000,0.00000000000000000,0.96680326327939400,0.03319673672060590,0.00000000000000000,0.00000000000000000
AT0802,198572905.00,0.00,0.00,0.00,198572905.00,0.00,0.00,0.00,0.00000000000000000,0.00000000000000000,1.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000
AT0803,71282581.28,0.00,0.00,0.00,71282581.28,0.00,0.00,0.00,0.00000000000000000,0.00000000000000000,1.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000
AT0901,2500830559.39,211301937.40,154470628.58,21190018.11,2113867975.30,0.00,0.00,0.00,0.06746831076959320,0.00925518812133587,0.92327650110907100,0.00000000000000000,0.00000000000000000,0.00000000000000000
AT0902,7847872758.40,3849259389.00,0.00,0.00,3998613369.40,0.00,0.00,0.00,0.00000000000000000,0.00000000000000000,1.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000
AT0903,48541740646.09,50067527.33,8684274324.02,168343389.58,39639055405.16,0.00,0.00,0.00,0.17908794985785200,0.00347159375532150,0.81744045638682700,0.00000000000000000,0.00000000000000000,0.00000000000000000
AT0904,18006489191.43,68736774.80,6799751450.50,135025385.00,10946119236.54,56856344.59,0.00,0.00,0.37907488589223400,0.00752744166978502,0.61022802535681800,0.00316964708116341,0.00000000000000000,0.00000000000000000
AT0905,181829738296.00,2395603892.00,5107084023.17,40536667.03,163414222865.00,68736774.80,9651193808.41,1152360265.59,0.02846216546332120,0.00022591391075161,0.91071982155340200,0.00038307524389555,0.05378683292598800,0.00642219090264181
AT0906,19698601895.15,61947957.54,334824467.52,13951019.48,15368185081.91,62796559.70,3850768788.85,6128020.15,0.01705099395160760,0.00071045808131698,0.78262748484228200,0.00319792567000053,0.19610106696834500,0.00031207048644860
AT0907,153036064581.89,10796765257.00,25647888743.44,1083927837.75,88986119498.50,403934627.20,25383478650.86,733949967.14,0.18031506668812800,0.00762045259569293,0.62560853379378700,0.00283982436019577,0.17845615643032100,0.00515996613187605
AT0908,30441056612.99,6352635755.00,1253758772.35,52239948.85,22782422136.79,0.00,0.00,0.00,0.05204819277043370,0.00216867469876807,0.94578313253079800,0.00000000000000000,0.00000000000000000,0.00000000000000000
AT1001,25570080226.84,0.00,1244934637.83,95008169.73,23121014398.67,38187097.11,1068591877.70,2344045.80,0.04868716197941540,0.00371559920369223,0.90422142572711600,0.00149342891266788,0.04179071274799310,0.00009167142911542
AT1002,75990626049.50,0.00,6799440352.33,518904658.47,60603771720.40,297010755.30,7754488443.03,17010119.97,0.08947735669269770,0.00682853511602167,0.79751641578690200,0.00390851833628175,0.10204532909065700,0.00022384497744043
AT1003,12667084413.35,0.00,1917905866.49,27090279.76,10722088267.10,0.00,0.00,0.00,0.15140862758164900,0.00213863576492995,0.84645273665342100,0.00000000000000000,0.00000000000000000,0.00000000000000000
AT1004,202776880075.11,235062797.81,55826448891.45,4347930135.65,129529784802.90,1376432700.30,9004165618.55,2457055128.45,0.27562924852707800,0.02146682692046860,0.63952119391503600,0.00679579515382508,0.04445583504480470,0.01213110043878710
AT1005,3362161750.19,0.00,466812151.63,110237315.89,2729104540.24,22063656.11,33944086.32,0.00,0.13884285953878200,0.03278763012581460,0.81171125692838000,0.00656234225161220,0.01009591115541130,0.00000000000000000
AT1006,7857207381.50,0.00,0.00,0.00,3789857238.00,215544948.10,3826484068.98,25321126.42,0.00000000000000000,0.00000000000000000,0.48234150557401800,0.02743276811141660,0.48700306396268900,0.00322266235187592
AT1007,252427743742.13,0.00,92261129405.29,6512767384.11,72953478926.23,31608733183.50,47051473375.47,2040161467.53,0.36549520285510400,0.02580052131974480,0.28900737234634700,0.12521893479264400,0.18639580847156800,0.00808216021459237
AT1008,26595191633.21,0.00,8497156696.90,601555642.11,6474834466.20,3861988421.00,6862113757.03,297542649.97,0.31949973566984400,0.02261896249533900,0.24345883855620400,0.14521378429091800,0.25802084270250400,0.01118783628519130
AT1009,186970816281.95,481157423.60,116559318399.70,3671483956.35,62985797978.30,3273058524.00,0.00,0.00,0.62501759675710000,0.01968733268550770,0.33774418573065700,0.01755088482673540,0.00000000000000000,0.00000000000000000
AT1010,13708319260.60,0.00,11270416813.41,974063724.59,1257628398.20,206210324.40,0.00,0.00,0.82215890942950900,0.07105639328033430,0.09174198341109800,0.01504271387905900,0.00000000000000000,0.00000000000000000
AT1011,1425651625.61,1697204.32,81289194.54,14602849.32,1208409473.13,0.00,114435298.41,5217605.89,0.05708693573743470,0.01025513815642540,0.84862932061776800,0.00000000000000000,0.08036443912526630,0.00366416636310542
AT1012,19578100388.28,0.00,8362673983.99,265064156.39,9426272772.53,393751401.30,890069684.32,240268389.75,0.42714429991348700,0.01353880872685900,0.48147024407806300,0.02011182870099650,0.04546251508920410,0.01227230349138980
AT1013,2863183681.30,0.00,1011337137.63,220833195.97,1083664955.80,68736774.80,294026589.57,184585027.53,0.35322118669493000,0.07712854659236870,0.37848251332166500,0.02400711321768600,0.10269218544786100,0.06446845472549040
AT1014,10277420736.37,0.00,6377029958.06,238672466.27,2174967331.11,1048023665.20,369193894.00,69533421.73,0.62048933498422500,0.02322299265438030,0.21162579473010900,0.10197341259867100,0.03592281599357680,0.00676564903903793
AT1015,33634346533.78,792594415.60,5677021707.45,310715119.45,21645295245.58,207907528.70,4634977202.54,365835314.46,0.17285989148882800,0.00946097876661098,0.65907857679730700,0.00633058577239885,0.14113063109012300,0.01113933608473220
AT1201,17176556280.87,0.00,849674655.85,26931373.42,15735629816.50,206210324.40,281989044.25,76121066.45,0.04946711331182470,0.00156791460294402,0.91611086408639100,0.01200533570455060,0.01641708848010710,0.00443168381418295
AT1202,33067480292.98,0.00,16173429582.00,512634652.07,15823884441.10,536316563.86,21215053.95,0.00,0.48910377926295400,0.01550268262122700,0.47853311776103900,0.01621885184816770,0.00064156850661239,0.00000000000000000
AT1203,46243726001.07,0.00,3662731115.94,116094294.15,42262084675.20,89951828.76,88873324.37,23990762.65,0.07920493075882350,0.00251048745818453,0.91389877784121400,0.00194516827549585,0.00192184609796126,0.00051878956832119
AT1302,80706308241.70,21249846640.00,2870849049.79,819721735.51,54459043493.00,1306847323.40,0.00,0.00,0.04828489574476720,0.01378692430438420,0.91594827586313800,0.02197990408771040,0.00000000000000000,0.00000000000000000
AT1303,29359937462.72,14477152816.00,1787381521.22,12503655.48,13082899470.02,0.00,0.00,0.00,0.12009725086018700,0.00084014220332687,0.87906260693648700,0.00000000000000000,0.00000000000000000,0.00000000000000000
AT1304,5302066283.33,1200772054.00,0.00,0.00,4101294229.33,0.00,0.00,0.00,0.00000000000000000,0.00000000000000000,1.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000
AT1305,153313557487.34,17070481011.00,263901620.93,18682897.67,135017694960.20,247791830.14,666121982.58,28883184.82,0.00193699105861189,0.00013712915291368,0.99100591716047500,0.00181874805346921,0.00488921712433667,0.00021199745019398
AT1306,62069307646.33,18379025539.00,754220877.66,989656557.14,38276200338.53,3670204334.00,0.00,0.00,0.01726289786378560,0.02265164035127950,0.87608041176068100,0.08400505002425340,0.00000000000000000,0.00000000000000000
AT1307,25418180440.80,288524733.72,1970875833.20,52191711.88,22961477193.00,145110969.00,0.00,0.00,0.07842828633125770,0.00207689721210553,0.91372032552482800,0.00577449093180837,0.00000000000000000,0.00000000000000000
AT1308,14426236.69,0.00,0.00,0.00,14426236.69,0.00,0.00,0.00,0.00000000000000000,0.00000000000000000,1.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000
AT1309,589931375942.58,0.00,23836376486.43,751022441.17,565206503465.38,137473549.60,0.00,0.00,0.04040533773668970,0.00127306746478784,0.95808856167771200,0.00023303312081062,0.00000000000000000,0.00000000000000000
AT1310,44370861038.40,26035114209.00,127726036.30,9747513.30,18129536505.00,68736774.80,0.00,0.00,0.00696595767227650,0.00053161255920005,0.98875364465278500,0.00374878511573828,0.00000000000000000,0.00000000000000000
AT1311,43735258021.98,28003871.22,6716789464.04,1206608885.76,35474964615.40,0.00,295421621.41,13469564.15,0.15367676589509200,0.02760660465181300,0.81164935443063400,0.00000000000000000,0.00675909816690508,0.00030817685555544
AT1312,79833945223.96,0.00,4840663628.87,869580292.61,73409178285.38,0.00,683365398.93,31157618.17,0.06063415274403900,0.01089236276839020,0.91952336915636000,0.00000000000000000,0.00855983500522011,0.00039028032599059
AT1313,101767765202.51,8486021.58,308153760.09,34681511.74,101244177671.00,0.00,165107158.10,7159080.00,0.00302826201763969,0.00034081915696683,0.99493803892798700,0.00000000000000000,0.00162252680472827,0.00007035309267850
AT1314,352710865067.70,1288178076.00,5708366032.52,180932944.38,345533388014.80,0.00,0.00,0.00,0.01624358996679620,0.00051485846268468,0.98324155157051900,0.00000000000000000,0.00000000000000000,0.00000000000000000
AT1315,80155565440.75,39766345729.00,0.00,0.00,40332363367.16,56856344.59,0.00,0.00,0.00000000000000000,0.00000000000000000,0.99859228910596000,0.00140771089403986,0.00000000000000000,0.00000000000000000
AT1316,225845767674.16,8765211691.00,79768602.86,0.00,217000787380.30,0.00,0.00,0.00,0.00036746083728562,0.00000000000000000,0.99963253916271400,0.00000000000000000,0.00000000000000000,0.00000000000000000
AT1318,3647292075.75,22063656.11,2940447088.97,657626061.61,27155269.06,0.00,0.00,0.00,0.81110670793603200,0.18140265536063300,0.00749063670333498,0.00000000000000000,0.00000000000000000,0.00000000000000000
AT1319,62525007005.99,675487317.80,20366451.79,0.00,61829153236.40,0.00,0.00,0.00,0.00032929037917636,0.00000000000000000,0.99967070962082400,0.00000000000000000,0.00000000000000000,0.00000000000000000
AT1320,275332364590.74,11909282686.00,12734912487.08,2734256252.76,246168454224.00,1785458940.90,0.00,0.00,0.04834395070850010,0.01037971400602180,0.93449842148996000,0.00677791379551798,0.00000000000000000,0.00000000000000000
AT1321,87130226579.10,274098497.10,5173522471.64,1157049627.06,79441042425.50,1084513557.80,0.00,0.00,0.05956427699327760,0.01332145068644780,0.91462795060931700,0.01248632171095770,0.00000000000000000,0.00000000000000000
AT1322,103687303284.50,8194102438.00,992795072.16,31467732.54,94415476105.84,53461935.96,0.00,0.00,0.01039650010007480,0.00032952851369477,0.98871412067972900,0.00055985070650147,0.00000000000000000,0.00000000000000000
AT1401,31014711671.44,645786242.30,5544755669.70,937716215.54,9524710622.00,3507272718.90,10341834037.17,512636165.83,0.18257990993593900,0.03087749079974340,0.31363344232327400,0.11548886466475500,0.34054000564810500,0.01688028662818280
AT1402,17125640151.75,437030111.41,1780262835.00,202920408.35,9955800518.10,219787958.89,4467995850.23,61842469.77,0.10667532111402900,0.01215921564824250,0.59656259532907000,0.01316993796120380,0.26772726065424800,0.00370566929320652
AT1403,23216906442.15,225728174.00,2971705615.66,3046580889.24,13956111091.44,250337636.61,2725535508.47,40907526.73,0.12925416788113900,0.13251086367608200,0.60702026354054200,0.01088842136276230,0.11854701297522300,0.00177927056425026
AT1404,4877765204.24,64493764.01,775484528.47,139308597.93,3752518742.60,0.00,139594832.13,6364739.10,0.16111381585286400,0.02894260165021510,0.77961918192186700,0.00000000000000000,0.02900206935317210,0.00132233122188161
AT1405,986924309.75,13577634.53,321609671.20,10193772.51,247791830.17,283433120.79,86868662.92,23449617.63,0.33041636591139500,0.01047291039399160,0.25457715783946500,0.29119442024696600,0.08924740293791180,0.02409174267027080
IM0101,5087369937.43,0.00,3384056523.40,252203723.87,0.00,848602.16,1169438529.65,280822558.35,0.66518782101918900,0.04957448091560990,0.00000000000000000,0.00016680567140533,0.22987094393205400,0.05519994846174230
IM0102,427919705539.36,92597770283.00,57222029265.56,71626328006.44,527830542.26,2870821101.10,184969982809.58,18104943531.42,0.17064803476637900,0.21360466010576800,0.00157410084686665,0.00856138772700689,0.55161909604323000,0.05399272051074970
IM0103,117990492659.11,54107722200.00,4937976980.89,8978249810.11,2153752277.00,54310538.11,43496307774.49,4262173078.51,0.07729747700994750,0.14054258676605100,0.03371413389747350,0.00085015940479230,0.68087697922139000,0.06671866370034570
IM0104,67716755007.62,4231130360.00,6316641793.96,7998428009.86,1166827967.30,1130338074.50,42934745124.28,3938643677.72,0.09949719844478610,0.12598801782703100,0.01837940437345520,0.01780463027297910,0.67629081957668600,0.06203992950506270
IM0105,56845312760.80,111166882.70,49045297120.86,3666474528.24,0.00,844359147.30,2596638269.98,581376811.72,0.86447581719556800,0.06462553496645190,0.00000000000000000,0.01488273303900980,0.04576852669219930,0.01024738810677090
