"Scenario","Year","Annual_EU_median","Permanent_EU_median","Pasture_EU_median","Urban_EU_median","Annual_RoW_median","Permanent_RoW_median","Pasture_RoW_median","Urban_RoW_median","For_ClearCut_EU_median","For_ClearCut_im_median","For_ClearCut_ex_median","For_Retention_EU_median","For_Plantation_im_median","For_TimberPlant_EU_median","For_TimberPlant_ex_median","For_SelectionSystem_EU_median","For_Selective_im_median","EP_EU_median","EP_conv_EU_median","EP_RoW_median","EP_conv_im_median","Afforested_EU_median","Afforested_RoW_median","Regrowth_median","ForOther_Extensive_EU_median","ForOther_Extensive_RoW_median","ForOther_Intensive_EU_median","ForOther_Intensive_RoW_median"
"REF_SFM_AF75",2010,0.000460048888839634,1.10381969728362e-05,7.42271824920016e-06,9.98996608193737e-06,2.28834099642789e-05,2.15573445020714e-05,1.59755818376764e-05,4.64260125399511e-05,1.62865082780242e-06,1.59257043244997e-06,2.67562878504929e-06,0,3.1328670884564e-05,0,0,2.30267162741639e-07,0,0,0,0,0,0,3.99603045877267e-06,3.27194634059355e-06,2.40662767831717e-07,1.24606534725249e-06,2.80126743339126e-06,1.69499303273016e-05
"REF_SFM_AF75",2020,0.000474571792865676,1.11332342568541e-05,7.45168230371048e-06,1.00960988159235e-05,2.32991887751062e-05,2.17198290299088e-05,1.62100371231546e-05,4.66352786197589e-05,1.67897062589152e-06,1.76942102671751e-06,2.70172545805532e-06,0,3.14443354126055e-05,0,0,2.33889446820215e-07,0,2.37368644521633e-06,1.12233090240426e-05,3.80400547903229e-05,6.40739830979266e-05,0,4.14481248366573e-06,3.15259135953857e-06,2.41152911038983e-07,1.30248106400134e-06,2.79794328083264e-06,1.72277597281165e-05
"REF_SFM_AF75",2030,0.000502347138634589,1.11001249874636e-05,7.2698453377261e-06,1.03503017119744e-05,2.38470107188806e-05,2.19559952161545e-05,1.67047313588958e-05,4.69903289130828e-05,1.69413062304305e-06,1.79838285742504e-06,2.68398226943431e-06,1.84186342774715e-07,3.16233503769301e-05,0,0,2.42926638962146e-07,0,5.05193659163734e-06,1.07889241829521e-05,3.78595704834777e-05,3.73154037005872e-05,0,4.44350834877011e-06,3.11692965064981e-06,2.38199046048187e-07,1.36482325072704e-06,2.75685679296162e-06,1.74835893186872e-05
"REF_SFM_AF75",2040,0.000527623749449451,1.11060689118051e-05,7.35751971070506e-06,1.03756426208726e-05,2.42143165825468e-05,2.21381129893252e-05,1.70715414977932e-05,4.72431916948898e-05,1.739606546264e-06,2.03379123352302e-06,2.68648829314394e-06,2.69520374853765e-07,3.3271359676313e-05,0,0,2.52693107371819e-07,0,4.80349229559851e-06,1.0563184952705e-05,3.71853765044724e-05,3.67088398670762e-05,0,4.5777860054769e-06,3.07330794460125e-06,2.34185166924593e-07,1.41438586332588e-06,2.66256325028108e-06,1.76913411238411e-05
"REF_SFM_AF75",2050,0.000547080025956742,1.10303831680783e-05,7.3434659012455e-06,1.03359107788445e-05,2.45190285129718e-05,2.22859021037198e-05,1.73079474302898e-05,4.74192102586149e-05,1.77502639083821e-06,2.18679385791735e-06,2.66711419557058e-06,2.68486640200285e-07,3.38366809903931e-05,0,0,2.63968152708591e-07,0,4.58385583306406e-06,1.00353257456268e-05,3.53052215642771e-05,3.50547166760635e-05,0,4.68907128705455e-06,2.99637352505762e-06,2.32524135663026e-07,1.45656691650573e-06,2.60606048258762e-06,1.77908927470764e-05
"REF_SFM_AF75",2060,0.000561418108208143,1.07686870901121e-05,7.19530475241933e-06,1.02372115417153e-05,2.48764531796313e-05,2.24125170139268e-05,1.75204638049885e-05,4.75837517746898e-05,1.81599071117358e-06,2.34959584249335e-06,2.59228105201263e-06,2.61124266633131e-07,3.42407520934937e-05,0,0,2.68167068386728e-07,0,4.31143573867005e-06,9.1364617726087e-06,3.39438572087512e-05,3.41725437957964e-05,0,4.76947098863536e-06,2.90681476004937e-06,2.33811929590252e-07,1.48510352272902e-06,2.56710498457587e-06,1.80562953761747e-05
"REF_SFM_AF75",2070,0.000576753635278519,1.07491360924967e-05,7.15113393342933e-06,1.02208796322337e-05,2.49162804068149e-05,2.24959083931222e-05,1.76872653805895e-05,4.76847695998243e-05,1.86984053964521e-06,2.49300462185189e-06,2.58220154595929e-06,2.63473146442017e-07,3.46417328063348e-05,0,0,2.77275261574437e-07,0,3.72334964529105e-06,8.88328015643173e-06,3.29848703108007e-05,3.46264980355443e-05,0,4.79381577106404e-06,2.84520861934907e-06,2.34050492974742e-07,1.51068158050475e-06,2.57576588222667e-06,1.83781779430032e-05
"REF_SFM_AF75",2080,0.00059046926645625,1.07301017778959e-05,7.11529678780352e-06,1.02148827004705e-05,2.47720004059207e-05,2.2542000263499e-05,1.77286320502896e-05,4.76999545883575e-05,1.95025602088112e-06,2.49607927394033e-06,2.57608410750528e-06,2.65538845582768e-07,3.4119876668274e-05,0,0,2.89912199781299e-07,0,3.43449329475292e-06,8.80488740851023e-06,3.23318933200431e-05,3.29522201190327e-05,0,4.78123037499225e-06,2.82172018432948e-06,2.33499042688647e-07,1.55311802211081e-06,2.56509176780153e-06,1.87199022093555e-05
"REF_SFM_AF75",2090,0.000605569889054991,1.07122332122934e-05,7.03688182506085e-06,1.02260870797251e-05,2.46869126985405e-05,2.25667845585751e-05,1.77159160875419e-05,4.76816973049328e-05,2.03797081079717e-06,2.55459553916664e-06,2.57366927516193e-06,2.71083824418522e-07,3.38503927637263e-05,0,0,3.04994373324919e-07,0,3.43783276915884e-06,8.77002679869505e-06,3.18813518720066e-05,3.29369254777186e-05,0,4.75007185429209e-06,2.77885095841473e-06,2.33059659668295e-07,1.59745660406803e-06,2.5583769091672e-06,1.90204403505295e-05
"REF_SFM_AF75",2100,0.000619375725922667,1.07016732642369e-05,6.90592872552533e-06,1.02311543418418e-05,2.46920572920899e-05,2.2579365955293e-05,1.7683574277727e-05,4.76316798990341e-05,2.21552340871873e-06,2.66103409269288e-06,2.57506164749195e-06,2.68063905838289e-07,3.34750665842041e-05,0,0,3.20464045371444e-07,0,3.43704279428951e-06,8.67918248160024e-06,3.13759420685394e-05,3.27954236652972e-05,0,4.66346674312278e-06,2.74554563963411e-06,2.32825537553563e-07,1.64006425603774e-06,2.55570845907678e-06,1.93340037896329e-05
"REF_SFM_noAF",2000,0.000458819561861372,1.0919676987979e-05,7.37694430348391e-06,9.77384703929526e-06,2.22323192368731e-05,2.14615660913067e-05,1.55227712800645e-05,4.63083361620789e-05,1.75995688513524e-06,1.36580371757194e-06,2.24128708330471e-06,0,3.15737075553939e-05,0,0,2.1999086123302e-07,0,0,0,0,0,0,0,3.47941926877154e-06,2.37105065690522e-07,1.26361896381495e-06,2.73986089889419e-06,1.71484536793529e-05
"REF_SFM_noAF",2010,0.000459922757221429,1.10524031323034e-05,7.42826919858665e-06,9.99674552721108e-06,2.28835090010448e-05,2.15574718326944e-05,1.59756360583139e-05,4.64260756299247e-05,1.72996121507913e-06,1.58142090975703e-06,2.26671592694932e-06,0,3.13116388880726e-05,0,0,2.30117866659655e-07,0,0,0,0,0,0,3.99601301457001e-06,3.27228567309303e-06,2.4017609819015e-07,1.24643763319285e-06,2.7885190216265e-06,1.69518751796942e-05
"REF_SFM_noAF",2020,0.000474267277298253,1.11319519878543e-05,7.44912895691591e-06,1.00824722597575e-05,2.32994231856514e-05,2.17201026254841e-05,1.62101222194532e-05,4.66353860956673e-05,1.81428413942628e-06,1.73588209465519e-06,2.28723586608484e-06,0,3.153598065348e-05,0,0,2.33332386414925e-07,0,2.37735117685421e-06,1.13218237714843e-05,3.80401488302364e-05,1.3865567305188e-05,0,4.14479777276609e-06,3.154425850809e-06,2.39954923090756e-07,1.30368672811281e-06,2.76392061391752e-06,1.72346200525461e-05
"REF_SFM_noAF",2030,0.000503412295919075,1.11075222729487e-05,7.271400908433e-06,1.03504285219396e-05,2.38466822068e-05,2.19553554160268e-05,1.67046211993106e-05,4.69894202397038e-05,1.81300712476658e-06,1.74351077380787e-06,2.27934220258861e-06,0,3.14984385654002e-05,0,0,2.38044472248052e-07,0,5.05643109588944e-06,1.06543766347876e-05,3.78583954236053e-05,3.14992609913144e-05,0,4.44348517317564e-06,3.11989297064981e-06,2.37797122533665e-07,1.36677014123227e-06,2.73359185746134e-06,1.74935696204356e-05
"REF_SFM_noAF",2040,0.000528984399304956,1.11067457715387e-05,7.35429069874054e-06,1.03724374654871e-05,2.42141164885239e-05,2.21367901925258e-05,1.70709963655663e-05,4.72411470554791e-05,1.80128894441561e-06,1.79018724915166e-06,2.28275407817684e-06,0,3.4151957047487e-05,0,0,2.40495713025002e-07,0,4.80666233553474e-06,1.08128958489113e-05,3.71805156708197e-05,3.44983899334081e-05,0,4.57765250277843e-06,3.07593741989879e-06,2.34292241829624e-07,1.41628442212251e-06,2.64398361867791e-06,1.7697956518537e-05
"REF_SFM_noAF",2050,0.000549460915292957,1.10359978226098e-05,7.33872492048885e-06,1.03265609104115e-05,2.45186777572814e-05,2.22846675077525e-05,1.73072846463305e-05,4.74165510531359e-05,1.81430016387662e-06,1.8454281125572e-06,2.26985452426547e-06,0,3.60656131611051e-05,0,0,2.40140434502172e-07,0,4.58826605855361e-06,1.03771082436009e-05,3.53000412439291e-05,3.5792479570286e-05,0,4.68890419150198e-06,2.99859345450534e-06,2.33827600562689e-07,1.45775692464836e-06,2.61264554681611e-06,1.7792044637462e-05
"REF_SFM_noAF",2060,0.000564872469407615,1.07825018857025e-05,7.19080014933285e-06,1.02383087593884e-05,2.4875060019663e-05,2.24081850651805e-05,1.75182754645083e-05,4.75778969201993e-05,1.81313016052628e-06,1.88645920447042e-06,2.21670214597156e-06,0,3.68445420017663e-05,0,0,2.35439572478753e-07,0,4.3224316130453e-06,9.65159326900851e-06,3.39346455578136e-05,3.705485060991e-05,0,4.76914371465574e-06,2.91272502398702e-06,2.35590885413259e-07,1.48783223452061e-06,2.57582493625377e-06,1.80687459664962e-05
"REF_SFM_noAF",2070,0.000581754295030977,1.07769170959017e-05,7.15034731664157e-06,1.02341298864579e-05,2.49166479934257e-05,2.24890344684944e-05,1.76837882247248e-05,4.76764877131321e-05,1.83121044742643e-06,1.98599638904569e-06,2.21313059602006e-06,0,3.74613288260142e-05,0,0,2.34321381205302e-07,0,3.74597524387675e-06,9.52033413162651e-06,3.29732673030252e-05,3.49355899381761e-05,0,4.79329952988402e-06,2.85052245152091e-06,2.36155727259195e-07,1.51293060206701e-06,2.58541788285709e-06,1.83781107532643e-05
"REF_SFM_noAF",2080,0.000596640861463273,1.07665204663743e-05,7.11759061052067e-06,1.0238114963932e-05,2.47743868413278e-05,2.25323527310904e-05,1.77243696960054e-05,4.76894523738891e-05,1.84219525950384e-06,2.10279190875399e-06,2.21104296406208e-06,0,3.65701845409065e-05,0,0,2.33959029425364e-07,0,3.46337334241917e-06,9.49821182142108e-06,3.23182175793757e-05,2.61006887078872e-05,0,4.78062482482811e-06,2.82341941972702e-06,2.35537374043118e-07,1.55188706216029e-06,2.56978481998944e-06,1.87066361527313e-05
"REF_SFM_noAF",2090,0.000613222277120427,1.07571317127147e-05,7.04448198877424e-06,1.0262030313876e-05,2.46929888979337e-05,2.25558062710089e-05,1.77118481097327e-05,4.76699748739153e-05,1.85030367974834e-06,2.24441499836366e-06,2.21316919538791e-06,0,3.57530379184663e-05,0,0,2.3481260742017e-07,0,3.47158364197418e-06,9.51292066558953e-06,3.18663566444047e-05,2.20548883131212e-05,0,4.74931793093244e-06,2.77666313246049e-06,2.35158900658902e-07,1.5923788257546e-06,2.56072723488473e-06,1.89901735796801e-05
"REF_SFM_noAF",2100,0.000627772395364451,1.07421696949068e-05,6.9129812496579e-06,1.02721527723666e-05,2.46993339507582e-05,2.25688978485737e-05,1.76798205643398e-05,4.76205139315445e-05,1.85095205472002e-06,2.35628081446732e-06,2.21529582432671e-06,0,3.57621151344647e-05,0,0,2.35650460348015e-07,0,3.47720272404764e-06,9.56476933733221e-06,3.13585826991762e-05,2.30091614494664e-05,0,4.66253042529332e-06,2.74150093219521e-06,2.35040398682763e-07,1.63193552269141e-06,2.55710458037853e-06,1.92846911118223e-05
