Mitigation_scenario,Forest_use,Management_scenario,Eco_reg,2000,2010,2020,2030,2040,2050,2060,2070,2080,2090,2100,Category
REF,MFM,AF25,PA1208,0.081767142,0.101782882,0.125016423,0.126174806,0.141658383,0.144582047,0.144915161,0.145129271,0.145387804,0.14549146,0.145834031,Clear_cut_EU_ex
REF,MFM,AF25,PA1209,0.786149228,0.978590324,1.201968934,1.211312038,1.358338668,1.382755374,1.366018712,1.361304869,1.355746805,1.350273363,1.36774882,Clear_cut_EU_ex
REF,MFM,AF25,PA1210,0.083055431,0.10338653,0.126986129,0.128162763,0.143890293,0.146860021,0.14738471,0.147749618,0.148077092,0.148245528,0.148289976,Clear_cut_EU_ex
REF,MFM,AF25,PA1211,0.365162402,0.454550333,0.558308585,0.563481784,0.632629614,0.645686349,0.647993204,0.649597562,0.651037337,0.651777885,0.651973305,Clear_cut_EU_ex
REF,MFM,AF25,PA1214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Clear_cut_EU_ex
REF,MFM,AF25,PA1215,0.487997781,0.607454526,0.746115562,0.749428074,0.825273601,0.835921763,0.789010243,0.771025292,0.742535515,0.72203173,0.744499608,Clear_cut_EU_ex
REF,MFM,AF25,PA1216,0.234652131,0.292092515,0.358767219,0.360484164,0.402812246,0.408225336,0.406406707,0.404407353,0.400779721,0.398511643,0.398826348,Clear_cut_EU_ex
REF,MFM,AF25,PA1217,0.080576773,0.100301123,0.12319643,0.124337948,0.139596115,0.142477216,0.142986247,0.143340265,0.143657966,0.143821375,0.143864496,Clear_cut_EU_ex
REF,MFM,AF25,PA1218,0.033381454,0.041552884,0.051037983,0.051510893,0.057832067,0.059025653,0.059236535,0.059383198,0.059514815,0.059582513,0.059600377,Clear_cut_EU_ex
REF,MFM,AF25,PA1219,0.005429396,0.006758456,0.00830118,0.008378097,0.009406218,0.009600351,0.00963465,0.009658505,0.009679912,0.009690923,0.009693828,Clear_cut_EU_ex
REF,MFM,AF25,PA1221,0.170398364,0.212110098,0.260527559,0.260125507,0.288085757,0.295051867,0.292888197,0.290102362,0.288014297,0.288195318,0.284131689,Clear_cut_EU_ex
REF,MFM,AF25,PA1222,0.150312754,0.187107741,0.229818021,0.231947479,0.260410981,0.265785559,0.266735136,0.267395542,0.2679882,0.268293034,0.268373475,Clear_cut_EU_ex
REF,MFM,AF25,Lake,0,0,0,0.000363208,0.000820558,0.001322742,0.001844345,0.002389234,0.002969681,0.003564404,0.004184034,Timber_plant_EU_ex
REF,MFM,AF25,PA0401,0,0,0,0,0,0,0,0,0,0,0,Timber_plant_EU_ex
REF,MFM,AF25,PA0402,0,0,0,0.031857433,0.074860438,0.118213294,0.16261091,0.209585153,0.261495313,0.317326194,0.36827622,Timber_plant_EU_ex
REF,MFM,AF25,PA0404,0,0,0,0,0,0,0,0,0,0,0,Timber_plant_EU_ex
REF,MFM,AF25,PA0405,0,0,0,0.002162502,0.049766243,0.080603702,0.099607326,0.135761,0.188549788,0.260187292,0.33698842,Timber_plant_EU_ex
REF,MFM,AF25,PA0406,0,0,0,0.005402601,0.011366262,0.020992148,0.030253424,0.03823409,0.04968488,0.057705704,0.060700897,Timber_plant_EU_ex
REF,MFM,AF25,PA0409,0,0,0,0.003890452,0.006827385,0.009022159,0.011447885,0.014149286,0.017062573,0.019820674,0.022224244,Timber_plant_EU_ex
REF,MFM,AF25,PA0412,0,0,0,0.014450995,0.05125509,0.096226273,0.169771001,0.296392659,0.488774078,0.773674871,0.964642094,Timber_plant_EU_ex
REF,MFM,AF25,PA0418,0,0,0,0,0,0,0,0,0,0,0,Timber_plant_EU_ex
REF,MFM,AF25,PA0419,0,0,0,0,0,0,0,0,0,0,0,Timber_plant_EU_ex
REF,MFM,AF25,PA0421,0,0,0,0.000278585,0.000611576,0.000938878,0.001259463,0.001581893,0.001906909,0.002232456,0.002558114,Timber_plant_EU_ex
REF,MFM,AF25,PA0422,0,0,0,0,0,0,0,0,0,0,0,Timber_plant_EU_ex
REF,MFM,AF25,PA0429,0,0,0,0.000290442,0.000350424,0.000434677,0.000511889,0.000611592,0.000717008,0.000820815,0.000924854,Timber_plant_EU_ex
REF,MFM,AF25,PA0431,0,0,0,0,0,0,0,0,0,0,0,Timber_plant_EU_ex
REF,MFM,AF25,PA0432,0,0,0,0,0,0,0,0,0,0,0,Timber_plant_EU_ex
REF,MFM,AF25,PA0433,0,0,0,0.002066727,0.004548421,0.006946555,0.023096265,0.029392434,0.034146744,0.039604214,0.034804762,Timber_plant_EU_ex
REF,MFM,AF25,PA0435,0,0,0,0,0,0,0,0,0,0,0,Timber_plant_EU_ex
REF,MFM,AF25,PA0436,0,0,0,0.075072283,0.189512165,0.319551438,0.435639202,0.619952418,0.815231756,1.0346945,1.287365673,Timber_plant_EU_ex
REF,MFM,AF25,PA0445,0,0,0,0.077513785,0.164275905,0.246358172,0.335172869,0.481103427,0.622357713,0.768075224,0.817311333,Timber_plant_EU_ex
REF,MFM,AF25,PA0501,0,0,0,0.000131571,0.023560222,0.035779597,0.042831623,0.067639378,0.104948481,0.141577731,0.138618706,Timber_plant_EU_ex
REF,MFM,AF25,PA0503,0,0,0,0,0,0,0,0,0,0,0,Timber_plant_EU_ex
REF,MFM,AF25,PA0504,0,0,0,0,0.004004561,0.017691057,0.041316382,0.047135329,0.065151257,0.096648888,0.103926975,Timber_plant_EU_ex
REF,MFM,AF25,PA0608,0,0,0,0.132601426,0.439743819,0.715987689,0.988879018,1.305880102,1.614842947,1.88345473,1.927488822,Timber_plant_EU_ex
REF,MFM,AF25,PA0814,0,0,0,0,0,0,0,0,0,0,0,Timber_plant_EU_ex
REF,MFM,AF25,PA1110,0,0,0,0.005971518,0.013436174,0.020585499,0.027994305,0.036633378,0.044880537,0.048645903,0.019619262,Timber_plant_EU_ex
REF,MFM,AF25,PA1201,0,0,0,0,0,0,0,0,0,0,0,Timber_plant_EU_ex
REF,MFM,AF25,PA1204,0,0,0,0,0,0,0,0,0,0,0,Timber_plant_EU_ex
REF,MFM,AF25,PA1205,0,0,0,0,0,0,0,0,0,0,0,Timber_plant_EU_ex
REF,MFM,AF25,PA1206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Timber_plant_EU_ex
REF,MFM,AF25,PA1208,0,0,0,0,0,0,0.000183437,0.000328574,0.000392436,0.000454603,0.000155791,Timber_plant_EU_ex
REF,MFM,AF25,PA1209,0,0,0,0.001794152,0.003634197,0.007327019,0.029030052,0.037197878,0.045855599,0.052923348,0.035868607,Timber_plant_EU_ex
REF,MFM,AF25,PA1210,0,0,0,0,0,0,0,0,0,0,0,Timber_plant_EU_ex
REF,MFM,AF25,PA1211,0,0,0,0,0,0,0,0,0,0,0,Timber_plant_EU_ex
REF,MFM,AF25,PA1214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Timber_plant_EU_ex
REF,MFM,AF25,PA1215,0,0,0,0.003600877,0.020163515,0.026964187,0.076958554,0.097087546,0.127501418,0.14899486,0.126788139,Timber_plant_EU_ex
REF,MFM,AF25,PA1216,0,0,0,0.001607335,0.003713416,0.00669054,0.009991546,0.013021855,0.017574682,0.020318633,0.020129505,Timber_plant_EU_ex
REF,MFM,AF25,PA1217,0,0,0,0,0,0,0,0,0,0,0,Timber_plant_EU_ex
REF,MFM,AF25,PA1218,0,0,0,0,0,0,0,0,0,0,0,Timber_plant_EU_ex
REF,MFM,AF25,PA1219,0,0,0,0,0,0,0,0,0,0,0,Timber_plant_EU_ex
REF,MFM,AF25,PA1221,0,0,0,0.00281606,0.00712276,0.006249408,0.009489542,0.013024031,0.015783948,0.015948494,0.020103314,Timber_plant_EU_ex
REF,MFM,AF25,PA1222,0,0,0,0,0,0,0,0,0,0,0,Timber_plant_EU_ex
REF,MFM,AF50,Lake,0.003098316,0.003856751,0.004737109,0.00454437,0.004738875,0.004466318,0.004054886,0.003588853,0.003058161,0.00245148,0.001994984,Clear_cut_EU_ex
REF,MFM,AF50,PA0401,0.059158908,0.073640389,0.090449838,0.091298993,0.101909691,0.103478785,0.103681281,0.103834983,0.103922388,0.103966873,0.103986631,Clear_cut_EU_ex
REF,MFM,AF50,PA0402,0.627192593,0.78072277,0.958933668,0.946237715,1.02968887,1.016297709,0.987853899,0.956302115,0.919949777,0.879300074,0.835995168,Clear_cut_EU_ex
REF,MFM,AF50,PA0404,0.276734882,0.344476682,0.423108306,0.427080502,0.476715463,0.484055407,0.485002649,0.485721639,0.486130503,0.486338596,0.486431023,Clear_cut_EU_ex
REF,MFM,AF50,PA0405,0.28990597,0.360871914,0.443245979,0.444923917,0.489328949,0.490771019,0.475037933,0.408601087,0.359214606,0.267690714,0.024079695,Clear_cut_EU_ex
REF,MFM,AF50,PA0406,0.537488982,0.669060654,0.821783112,0.824299901,0.914172269,0.917618213,0.912004011,0.905595704,0.898161247,0.89041886,0.883707161,Clear_cut_EU_ex
REF,MFM,AF50,PA0409,0.27549019,0.342927303,0.421205259,0.422155735,0.469564672,0.475447595,0.474667982,0.473462857,0.459595223,0.457803207,0.468651954,Clear_cut_EU_ex
REF,MFM,AF50,PA0412,1.024810133,1.275672919,1.566863117,1.572420747,1.724507642,1.728194291,1.689862577,1.595023537,1.401609148,1.082184553,0.545646295,Clear_cut_EU_ex
REF,MFM,AF50,PA0418,0.076859176,0.095673497,0.117512312,0.118615533,0.132400937,0.134439502,0.134702585,0.134902274,0.13501583,0.135073625,0.135099295,Clear_cut_EU_ex
REF,MFM,AF50,PA0419,0.03530969,0.043953132,0.053986049,0.054492877,0.060825997,0.061762529,0.061883391,0.06197513,0.062027299,0.06205385,0.062065643,Clear_cut_EU_ex
REF,MFM,AF50,PA0421,0.021297081,0.026510383,0.032561749,0.032681171,0.036279612,0.036627778,0.036486466,0.036325164,0.036137925,0.035933204,0.035717483,Clear_cut_EU_ex
REF,MFM,AF50,PA0422,0.000448295,0.000558032,0.000685411,0.000691846,0.000772252,0.000784142,0.000785676,0.000786841,0.000787503,0.000787841,0.00078799,Clear_cut_EU_ex
REF,MFM,AF50,PA0429,0.081937463,0.101994896,0.125276658,0.126203264,0.140856985,0.142988908,0.143197471,0.143334719,0.132429496,0.132119491,0.143351484,Clear_cut_EU_ex
REF,MFM,AF50,PA0431,0.807704238,1.005421776,1.234923367,1.246516988,1.391386217,1.412809262,1.415573971,1.417672483,1.418865831,1.41947319,1.419742955,Clear_cut_EU_ex
REF,MFM,AF50,PA0432,0.142788799,0.177742001,0.2183141,0.220363661,0.245974154,0.249761395,0.25025015,0.250621132,0.250832097,0.250939468,0.250987158,Clear_cut_EU_ex
REF,MFM,AF50,PA0433,0.113092967,0.140776941,0.172911248,0.173074884,0.190082046,0.185774564,0.182304733,0.178534103,0.174659335,0.170326903,0.18688748,Clear_cut_EU_ex
REF,MFM,AF50,PA0435,0.085474727,0.106398045,0.130684888,0.131911775,0.147242458,0.149509537,0.14980211,0.150024184,0.150150469,0.150214742,0.15024329,Clear_cut_EU_ex
REF,MFM,AF50,PA0436,1.471930237,1.832243341,2.250478526,2.222189218,2.41343405,2.352420134,2.236823115,2.095628389,1.898267019,1.619559168,1.278044947,Clear_cut_EU_ex
REF,MFM,AF50,PA0445,2.086421456,2.597155574,3.189992681,3.174154324,3.515218221,3.492026982,3.424670864,3.410680936,3.340535145,3.28053835,3.284036828,Clear_cut_EU_ex
REF,MFM,AF50,PA0501,0.67088043,0.835104932,1.025729321,1.035359001,1.147653046,1.147256408,1.133217389,1.089222659,1.044353179,1.019184569,1.044256882,Clear_cut_EU_ex
REF,MFM,AF50,PA0503,0.063281911,0.07877266,0.096753622,0.097661957,0.109012154,0.110690604,0.110907213,0.111071627,0.111165123,0.111212708,0.111233844,Clear_cut_EU_ex
REF,MFM,AF50,PA0504,0.346714488,0.431586562,0.530102235,0.535078904,0.596375669,0.597051835,0.599781199,0.591512031,0.572832354,0.52337582,0.462502619,Clear_cut_EU_ex
REF,MFM,AF50,PA0608,3.587402824,4.465561458,5.484888357,5.43532028,5.868037957,5.756888547,5.568939231,5.367618906,5.153199092,4.930885894,5.021649536,Clear_cut_EU_ex
REF,MFM,AF50,PA0814,0.027597111,0.034352595,0.042194056,0.042590179,0.047539976,0.048271945,0.048366408,0.048438108,0.048478882,0.048499634,0.048508851,Clear_cut_EU_ex
REF,MFM,AF50,PA1110,0.24050324,0.299375914,0.367712656,0.36716052,0.405303804,0.405824649,0.401502772,0.396893976,0.391937323,0.389542923,0.410514471,Clear_cut_EU_ex
REF,MFM,AF50,PA1201,0.258177082,0.321376128,0.394734727,0.398440547,0.444746996,0.451594725,0.452478445,0.453149219,0.453530665,0.453724803,0.453811032,Clear_cut_EU_ex
REF,MFM,AF50,PA1204,0.019515221,0.024292342,0.029837409,0.030117527,0.033617762,0.034135372,0.034202171,0.034252874,0.034281707,0.034296381,0.034302899,Clear_cut_EU_ex
REF,MFM,AF50,PA1205,0.004744078,0.005905379,0.007253365,0.00732146,0.008172354,0.008298183,0.008314422,0.008326748,0.008333757,0.008337324,0.008338909,Clear_cut_EU_ex
REF,MFM,AF50,PA1206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Clear_cut_EU_ex
REF,MFM,AF50,PA1208,0.081767142,0.101782882,0.125016249,0.126189918,0.140855506,0.142893201,0.143130299,0.14329894,0.143375661,0.143413614,0.143726278,Clear_cut_EU_ex
REF,MFM,AF50,PA1209,0.786149228,0.978590324,1.201967261,1.211167893,1.347651451,1.355976993,1.353062501,1.348942247,1.343587994,1.340009333,1.362894587,Clear_cut_EU_ex
REF,MFM,AF50,PA1210,0.083055431,0.10338653,0.126985953,0.128178113,0.143074873,0.145277784,0.145562076,0.145777864,0.145900575,0.145963029,0.145990769,Clear_cut_EU_ex
REF,MFM,AF50,PA1211,0.365162402,0.454550333,0.558307807,0.563549274,0.629044529,0.63872987,0.639979792,0.634478754,0.630930857,0.630172752,0.633566533,Clear_cut_EU_ex
REF,MFM,AF50,PA1214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Clear_cut_EU_ex
REF,MFM,AF50,PA1215,0.487997781,0.607454526,0.746114523,0.749601777,0.824595008,0.806568216,0.789178625,0.659582238,0.580617029,0.540624277,0.632661735,Clear_cut_EU_ex
REF,MFM,AF50,PA1216,0.234652131,0.292092515,0.358766719,0.360267594,0.39950893,0.401232508,0.398436637,0.395673366,0.392224385,0.388828621,0.388282647,Clear_cut_EU_ex
REF,MFM,AF50,PA1217,0.080576773,0.100301123,0.123196258,0.12435284,0.13880503,0.140942199,0.141218007,0.141427355,0.141546403,0.141606994,0.141633905,Clear_cut_EU_ex
REF,MFM,AF50,PA1218,0.033381454,0.041552884,0.051037912,0.051517062,0.057504335,0.058389724,0.058503986,0.058590715,0.058640035,0.058665136,0.058676285,Clear_cut_EU_ex
REF,MFM,AF50,PA1219,0.005429396,0.006758456,0.008301168,0.0083791,0.009352913,0.009496919,0.009515503,0.009529609,0.009537631,0.009541714,0.009543527,Clear_cut_EU_ex
REF,MFM,AF50,PA1221,0.170398364,0.212110098,0.260527197,0.261076455,0.288096834,0.290630275,0.28998414,0.287551956,0.285330904,0.284657204,0.285831507,Clear_cut_EU_ex
REF,MFM,AF50,PA1222,0.150312754,0.187107741,0.229817702,0.23197526,0.258935243,0.262922045,0.263436554,0.263827085,0.264049165,0.264162194,0.264212397,Clear_cut_EU_ex
REF,MFM,AF50,Lake,0,0,0,0.000237212,0.000598418,0.000953153,0.00137519,0.001849273,0.002384543,0.002993554,0.003451084,Timber_plant_EU_ex
REF,MFM,AF50,PA0401,0,0,0,0,0,0,0,0,0,0,0,Timber_plant_EU_ex
REF,MFM,AF50,PA0402,0,0,0,0.021698547,0.050740187,0.080766615,0.111357256,0.144538561,0.181817549,0.222938874,0.266453256,Timber_plant_EU_ex
REF,MFM,AF50,PA0404,0,0,0,0,0,0,0,0,0,0,0,Timber_plant_EU_ex
REF,MFM,AF50,PA0405,0,0,0,0.002483313,0.010075599,0.016322815,0.033048226,0.100238283,0.150053087,0.241794976,0.485502821,Timber_plant_EU_ex
REF,MFM,AF50,PA0406,0,0,0,0.005198218,0.011729472,0.022539552,0.029993537,0.037798305,0.046026878,0.054173434,0.061064649,Timber_plant_EU_ex
REF,MFM,AF50,PA0409,0,0,0,0.003003853,0.005006631,0.006430639,0.008153233,0.010074115,0.024348773,0.026347946,0.01559121,Timber_plant_EU_ex
REF,MFM,AF50,PA0412,0,0,0,0.009152284,0.040874569,0.064369347,0.106208907,0.203710525,0.398639027,0.718834236,1.25571477,Timber_plant_EU_ex
REF,MFM,AF50,PA0418,0,0,0,0,0,0,0,0,0,0,0,Timber_plant_EU_ex
REF,MFM,AF50,PA0419,0,0,0,0,0,0,0,0,0,0,0,Timber_plant_EU_ex
REF,MFM,AF50,PA0421,0,0,0,0.000186272,0.000407659,0.000624364,0.000838574,0.001055208,0.001273913,0.001494648,0.001717482,Timber_plant_EU_ex
REF,MFM,AF50,PA0422,0,0,0,0,0,0,0,0,0,0,0,Timber_plant_EU_ex
REF,MFM,AF50,PA0429,0,0,0,0.000249508,0.000292029,0.000333365,0.000405267,0.000480902,0.011507184,0.011878803,0.000674176,Timber_plant_EU_ex
REF,MFM,AF50,PA0431,0,0,0,0,0,0,0,0,0,0,0,Timber_plant_EU_ex
REF,MFM,AF50,PA0432,0,0,0,0,0,0,0,0,0,0,0,Timber_plant_EU_ex
REF,MFM,AF50,PA0433,0,0,0,0.001459677,0.004736785,0.012043874,0.015900814,0.019965273,0.024007131,0.028424604,0.011901799,Timber_plant_EU_ex
REF,MFM,AF50,PA0435,0,0,0,0,0,0,0,0,0,0,0,Timber_plant_EU_ex
REF,MFM,AF50,PA0436,0,0,0,0.049417093,0.122176569,0.222231048,0.34286637,0.487885346,0.687421429,0.967236109,1.309241939,Timber_plant_EU_ex
REF,MFM,AF50,PA0445,0,0,0,0.045786422,0.07894152,0.157471705,0.231969481,0.251380181,0.32460857,0.386174264,0.38337263,Timber_plant_EU_ex
REF,MFM,AF50,PA0501,0,0,0,0,0.008034568,0.026225222,0.042560612,0.088298369,0.134159046,0.15983213,0.134983884,Timber_plant_EU_ex
REF,MFM,AF50,PA0503,0,0,0,0,0,0,0,0,0,0,0,Timber_plant_EU_ex
REF,MFM,AF50,PA0504,0,0,0,0,0.000889686,0.00940956,0.007866973,0.017036946,0.036228879,0.085946128,0.146935128,Timber_plant_EU_ex
REF,MFM,AF50,PA0608,0,0,0,0.101060921,0.311777136,0.51807659,0.718305306,0.928946131,1.148666178,1.37367695,1.284111463,Timber_plant_EU_ex
REF,MFM,AF50,PA0814,0,0,0,0,0,0,0,0,0,0,0,Timber_plant_EU_ex
REF,MFM,AF50,PA1110,0,0,0,0.00400427,0.008997468,0.014855582,0.020000682,0.025234334,0.030546321,0.033121569,0.012230346,Timber_plant_EU_ex
REF,MFM,AF50,PA1201,0,0,0,0,0,0,0,0,0,0,0,Timber_plant_EU_ex
REF,MFM,AF50,PA1204,0,0,0,0,0,0,0,0,0,0,0,Timber_plant_EU_ex
REF,MFM,AF50,PA1205,0,0,0,0,0,0,0,0,0,0,0,Timber_plant_EU_ex
REF,MFM,AF50,PA1206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Timber_plant_EU_ex
REF,MFM,AF50,PA1208,0,0,0,0,1.06E-07,0.000131151,0.000173936,0.000217736,0.000261822,0.000285355,0,Timber_plant_EU_ex
REF,MFM,AF50,PA1209,0,0,0,0.002083593,0.006603174,0.019128965,0.024734385,0.030897148,0.037412903,0.041582714,0.018960026,Timber_plant_EU_ex
REF,MFM,AF50,PA1210,0,0,0,0,0,0,0,0,0,0,0,Timber_plant_EU_ex
REF,MFM,AF50,PA1211,0,0,0,0,0,0,0,0.006449774,0.010537183,0.011569874,0.008298054,Timber_plant_EU_ex
REF,MFM,AF50,PA1214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Timber_plant_EU_ex
REF,MFM,AF50,PA1215,0,0,0,0.003517366,0.016051053,0.047021195,0.066081164,0.196945428,0.276631632,0.316991338,0.225116866,Timber_plant_EU_ex
REF,MFM,AF50,PA1216,0,0,0,0.001867274,0.004712969,0.009213158,0.012812225,0.01618515,0.01998082,0.023553032,0.024177377,Timber_plant_EU_ex
REF,MFM,AF50,PA1217,0,0,0,0,0,0,0,0,0,0,0,Timber_plant_EU_ex
REF,MFM,AF50,PA1218,0,0,0,0,0,0,0,0,0,0,0,Timber_plant_EU_ex
REF,MFM,AF50,PA1219,0,0,0,0,0,0,0,0,0,0,0,Timber_plant_EU_ex
REF,MFM,AF50,PA1221,0,0,0,0.001896605,0.005438749,0.007424848,0.008654244,0.011529143,0.014001951,0.014803783,0.013686392,Timber_plant_EU_ex
REF,MFM,AF50,PA1222,0,0,0,0,0,0,0,0,0,0,0,Timber_plant_EU_ex
REF,MFM,AF75,Lake,0.003098309,0.003856742,0.004737942,0.004635528,0.005008557,0.004850903,0.004596868,0.004280083,0.003877017,0.00334735,0.00269585,Clear_cut_EU_ex
REF,MFM,AF75,PA0401,0.059158767,0.073640214,0.090465742,0.09116697,0.101249602,0.10241664,0.102557118,0.102668499,0.102763111,0.102793319,0.102831,Clear_cut_EU_ex
REF,MFM,AF75,PA0402,0.627191098,0.780720909,0.959102275,0.955563046,1.047759382,1.044709841,1.031768908,1.015404307,0.993275376,0.968893183,0.943749847,Clear_cut_EU_ex
REF,MFM,AF75,PA0404,0.276734222,0.344475861,0.4231827,0.426462921,0.473627686,0.479086884,0.479744012,0.480265032,0.48070761,0.480848921,0.481025183,Clear_cut_EU_ex
REF,MFM,AF75,PA0405,0.289905279,0.360871054,0.443323914,0.444493846,0.491192493,0.49626602,0.492591783,0.4851803,0.470039303,0.431271539,0.091303445,Clear_cut_EU_ex
REF,MFM,AF75,PA0406,0.537487701,0.66905906,0.821927605,0.824970157,0.91241904,0.919148812,0.916604501,0.913611083,0.910316454,0.906338586,0.90266981,Clear_cut_EU_ex
REF,MFM,AF75,PA0409,0.275489533,0.342926485,0.421279318,0.422457636,0.468408491,0.473115339,0.47286115,0.472335174,0.468479683,0.468527574,0.470001994,Clear_cut_EU_ex
REF,MFM,AF75,PA0412,1.024807691,1.275669879,1.567138614,1.575475628,1.752446974,1.770044754,1.776252654,1.778081095,1.779083905,1.77948738,1.768064237,Clear_cut_EU_ex
REF,MFM,AF75,PA0418,0.076858993,0.095673269,0.117532974,0.118444008,0.131543351,0.133059565,0.133242073,0.133386779,0.133509699,0.133548946,0.1335979,Clear_cut_EU_ex
REF,MFM,AF75,PA0419,0.035309605,0.043953027,0.053995542,0.054414078,0.060432015,0.061128576,0.061212421,0.0612789,0.061335371,0.061353401,0.061375891,Clear_cut_EU_ex
REF,MFM,AF75,PA0421,0.02129703,0.02651032,0.032567474,0.032726649,0.036246,0.036558183,0.036500891,0.036431296,0.036353741,0.036251433,0.036149806,Clear_cut_EU_ex
REF,MFM,AF75,PA0422,0.000448294,0.000558031,0.000685532,0.000690845,0.00076725,0.000776093,0.000777158,0.000778002,0.000778719,0.000778948,0.000779233,Clear_cut_EU_ex
REF,MFM,AF75,PA0429,0.081937268,0.101994653,0.125298685,0.126054109,0.140027154,0.141602934,0.141754806,0.141862636,0.139011768,0.13978146,0.141969547,Clear_cut_EU_ex
REF,MFM,AF75,PA0431,0.807702313,1.005419379,1.2351405,1.24471446,1.382373942,1.398307665,1.400225622,1.401746319,1.403038069,1.403450511,1.403964966,Clear_cut_EU_ex
REF,MFM,AF75,PA0432,0.142788458,0.177741577,0.218352486,0.220045004,0.244380932,0.247197752,0.247536815,0.247805649,0.248034009,0.248106922,0.248197869,Clear_cut_EU_ex
REF,MFM,AF75,PA0433,0.113092697,0.140776605,0.17294165,0.173419383,0.190211527,0.189493606,0.188057298,0.186106522,0.184061598,0.180875062,0.181990451,Clear_cut_EU_ex
REF,MFM,AF75,PA0435,0.085474524,0.106397792,0.130707866,0.131721024,0.146288741,0.147974916,0.148177882,0.148338809,0.148475507,0.148519154,0.148573595,Clear_cut_EU_ex
REF,MFM,AF75,PA0436,1.471926729,1.832238974,2.250874222,2.23947347,2.437898389,2.41824851,2.365106413,2.261658059,2.088043011,1.843300495,1.424502208,Clear_cut_EU_ex
REF,MFM,AF75,PA0445,2.086416483,2.597149384,3.19055357,3.179661016,3.507591443,3.507831386,3.559224758,3.547953395,3.539236568,3.534954161,3.507076841,Clear_cut_EU_ex
REF,MFM,AF75,PA0501,0.670878831,0.835102942,1.025909672,1.027721327,1.13628264,1.146591038,1.131795273,1.113196985,1.109027556,1.113067654,1.104621876,Clear_cut_EU_ex
REF,MFM,AF75,PA0503,0.06328176,0.078772472,0.096770634,0.097520733,0.108306061,0.109554434,0.109704702,0.109823846,0.109925051,0.109957365,0.109997672,Clear_cut_EU_ex
REF,MFM,AF75,PA0504,0.346713661,0.431585534,0.530195442,0.534305152,0.593396753,0.600173723,0.601059752,0.601712525,0.60226702,0.602444065,0.602664899,Clear_cut_EU_ex
REF,MFM,AF75,PA0608,3.587394274,4.465550815,5.485852752,5.456036215,5.986812945,5.945029508,5.845933945,5.737534743,5.614578349,5.476238685,5.504499083,Clear_cut_EU_ex
REF,MFM,AF75,PA0814,0.027597046,0.034352513,0.042201475,0.042528592,0.047232051,0.047776464,0.047841995,0.047893954,0.047938089,0.047952181,0.047969759,Clear_cut_EU_ex
REF,MFM,AF75,PA1110,0.240502667,0.299375201,0.36777731,0.368617323,0.407096089,0.408878527,0.406848763,0.404652673,0.402246018,0.399513538,0.412579312,Clear_cut_EU_ex
REF,MFM,AF75,PA1201,0.258176467,0.321375362,0.394804132,0.397864382,0.441866285,0.446959389,0.447572451,0.448058531,0.44847143,0.448603264,0.448767706,Clear_cut_EU_ex
REF,MFM,AF75,PA1204,0.019515174,0.024292284,0.029842655,0.030073975,0.033400013,0.033784994,0.033831334,0.033868076,0.033899287,0.033909252,0.033921682,Clear_cut_EU_ex
REF,MFM,AF75,PA1205,0.004744067,0.005905365,0.00725464,0.007310873,0.00811942,0.008213008,0.008224273,0.008233205,0.008240792,0.008243214,0.008246236,Clear_cut_EU_ex
REF,MFM,AF75,PA1206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Clear_cut_EU_ex
REF,MFM,AF75,PA1208,0.081766947,0.101782639,0.125038231,0.126007441,0.139943157,0.141491061,0.141663868,0.141795851,0.141904461,0.141933342,0.142128934,Clear_cut_EU_ex
REF,MFM,AF75,PA1209,0.786147354,0.978587992,1.202178601,1.210019242,1.340360674,1.35133935,1.350433858,1.348737504,1.346739332,1.344883059,1.349812027,Clear_cut_EU_ex
REF,MFM,AF75,PA1210,0.083055233,0.103386284,0.12700828,0.127992761,0.14214815,0.143786599,0.143983821,0.144140192,0.144273022,0.144315433,0.144368334,Clear_cut_EU_ex
REF,MFM,AF75,PA1211,0.365161531,0.454549249,0.558405973,0.562734352,0.624970087,0.629685711,0.629650088,0.629411095,0.629030459,0.628506948,0.629339687,Clear_cut_EU_ex
REF,MFM,AF75,PA1214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Clear_cut_EU_ex
REF,MFM,AF75,PA1215,0.487996618,0.607453078,0.746245711,0.744492942,0.816590243,0.765995694,0.745319463,0.714876196,0.690929737,0.659223709,0.663704548,Clear_cut_EU_ex
REF,MFM,AF75,PA1216,0.234651572,0.292091819,0.3588298,0.36019078,0.398417026,0.401347599,0.400202256,0.39888534,0.397429384,0.395665698,0.395110978,Clear_cut_EU_ex
REF,MFM,AF75,PA1217,0.080576581,0.100300884,0.123217919,0.12417302,0.137905964,0.139495516,0.139686852,0.139838557,0.139967422,0.140008567,0.140059889,Clear_cut_EU_ex
